"ts","delay"
2010-01-01 02:46:55,0.016301
2010-01-01 02:50:17,0.017271
2010-01-01 02:53:00,0.016017
2010-01-01 02:55:00,0.01642
2010-01-01 02:57:16,0.016221
2010-01-01 02:58:54,0.015499
2010-01-01 02:59:00,0.017032
2010-01-01 03:01:00,0.016321
2010-01-01 03:02:00,0.016904
2010-01-01 03:03:39,0.016916
2010-01-01 03:14:00,0.0156
2010-01-01 03:16:41,0.015125
2010-01-01 03:17:24,0.015658
2010-01-01 03:18:59,0.015054
2010-01-01 03:20:43,0.015933
2010-01-01 03:21:00,0.015351
2010-01-01 03:22:00,0.016776
2010-01-01 03:22:31,0.016577
2010-01-01 03:30:00,0.016473
2010-01-01 03:35:33,0.016788
2010-01-01 03:36:49,0.01544
2010-01-01 03:38:00,0.017367
2010-01-01 03:38:03,0.017283
2010-01-01 03:46:08,0.016892
2010-01-01 03:47:00,0.017824
2010-01-01 03:53:00,0.016036
2010-01-01 03:56:57,0.016352
2010-01-01 03:58:00,0.0175
2010-01-01 04:09:56,0.016789
2010-01-01 04:24:28,0.014999
2010-01-01 04:29:00,0.015672
2010-01-01 04:34:51,0.015231
2010-01-01 04:38:00,0.014973
2010-01-01 04:39:00,0.015825
2010-01-01 04:42:00,0.015943
2010-01-01 04:44:28,0.016014
2010-01-01 04:47:30,0.016694
2010-01-01 04:51:38,0.016123
2010-01-01 05:06:44,0.016489
2010-01-01 05:17:44,0.015659
2010-01-01 05:42:00,0.016765
2010-01-01 05:47:21,0.016881
2010-01-01 05:48:00,0.016029
2010-01-01 05:57:00,0.016294
2010-01-01 06:04:00,0.016915
2010-01-01 06:06:49,0.017437
2010-01-01 06:07:08,0.016846
2010-01-01 06:11:25,0.015602
2010-01-01 06:15:00,0.015631
2010-01-01 06:18:00,0.015014
2010-01-01 06:31:00,0.015242
2010-01-01 06:35:53,0.015171
2010-01-01 06:43:00,0.015121
2010-01-01 07:15:00,0.015953
2010-01-01 07:15:12,0.016192
2010-01-01 07:20:00,0.016645
2010-01-01 07:28:00,0.015535
2010-01-01 07:31:58,0.016978
2010-01-01 07:49:00,0.01638
2010-01-01 07:58:44,0.015732
2010-01-01 08:03:01,0.01522
2010-01-01 08:21:28,0.015463
2010-01-01 08:47:00,0.015278
2010-01-01 08:50:33,0.016509
2010-01-01 08:53:00,0.01631
2010-01-01 09:01:55,0.01632
2010-01-01 09:05:00,0.015182
2010-01-01 09:22:00,0.015703
2010-01-01 09:37:26,0.016249
2010-01-01 09:42:00,0.015674
2010-01-01 10:13:00,0.015694
2010-01-01 10:29:39,0.016228
2010-01-01 10:35:00,0.016642
2010-01-01 10:44:12,0.015148
2010-01-01 10:50:00,0.016507
2010-01-01 10:56:00,0.017315
2010-01-01 11:00:00,0.017028
2010-01-01 11:07:00,0.016836
2010-01-01 11:13:00,0.017052
2010-01-01 11:17:00,0.016211
2010-01-01 11:20:00,0.016962
2010-01-01 11:21:00,0.016006
2010-01-01 11:28:00,0.015362
2010-01-01 11:31:00,0.016963
2010-01-01 11:41:23,0.016079
2010-01-01 11:45:00,0.015698
2010-01-01 11:49:32,0.015893
2010-01-01 11:53:19,0.015655
2010-01-01 12:07:17,0.016278
2010-01-01 12:09:00,0.016957
2010-01-01 12:17:52,0.01769
2010-01-01 12:19:00,0.015599
2010-01-01 12:21:44,0.015914
2010-01-01 12:26:10,0.015678
2010-01-01 12:29:00,0.018025
2010-01-01 12:44:00,0.017841
2010-01-01 12:45:00,0.016211
2010-01-01 12:47:23,0.015811
2010-01-01 12:47:34,0.015162
2010-01-01 12:48:24,0.016114
2010-01-01 12:50:00,0.016994
2010-01-01 12:56:37,0.015561
2010-01-01 12:58:44,0.015145
2010-01-01 13:01:13,0.015491
2010-01-01 13:01:53,0.015029
2010-01-01 13:14:13,0.016205
2010-01-01 13:14:44,0.015289
2010-01-01 13:24:52,0.017113
2010-01-01 13:25:00,0.016856
2010-01-01 13:26:53,0.015778
2010-01-01 13:33:36,0.016983
2010-01-01 13:33:40,0.01631
2010-01-01 13:35:36,0.01665
2010-01-01 13:37:00,0.016818
2010-01-01 13:39:00,0.017017
2010-01-01 13:39:15,0.015384
2010-01-01 13:39:30,0.016409
2010-01-01 13:44:00,0.018336
2010-01-01 13:51:24,0.015202
2010-01-01 13:52:00,0.016111
2010-01-01 13:58:01,0.015192
2010-01-01 13:59:00,0.015076
2010-01-01 14:03:20,0.016663
2010-01-01 14:05:00,0.015695
2010-01-01 14:10:00,0.017695
2010-01-01 14:14:00,0.014983
2010-01-01 14:16:00,0.015048
2010-01-01 14:17:00,0.015929
2010-01-01 14:21:00,0.016053
2010-01-01 14:26:01,0.01671
2010-01-01 14:27:00,0.015022
2010-01-01 14:28:27,0.016604
2010-01-01 14:28:56,0.01501
2010-01-01 14:36:35,0.01526
2010-01-01 14:38:00,0.016412
2010-01-01 14:42:44,0.018382
2010-01-01 14:45:00,0.01516
2010-01-01 14:46:16,0.016596
2010-01-01 14:48:00,0.015237
2010-01-01 14:50:42,0.015145
2010-01-01 14:54:00,0.017531
2010-01-01 14:54:19,0.015598
2010-01-01 14:56:43,0.016999
2010-01-01 14:57:36,0.016599
2010-01-01 14:58:45,0.015474
2010-01-01 15:00:00,0.016829
2010-01-01 15:02:00,0.01674
2010-01-01 15:02:42,0.017038
2010-01-01 15:03:12,0.016799
2010-01-01 15:06:00,0.016594
2010-01-01 15:07:00,0.016563
2010-01-01 15:10:00,0.015484
2010-01-01 15:14:00,0.017367
2010-01-01 15:16:00,0.01636
2010-01-01 15:20:27,0.016262
2010-01-01 15:21:00,0.015562
2010-01-01 15:21:31,0.015328
2010-01-01 15:23:53,0.016371
2010-01-01 15:31:00,0.016501
2010-01-01 15:31:37,0.018926
2010-01-01 15:35:00,0.01568
2010-01-01 15:36:58,0.016482
2010-01-01 15:40:22,0.016833
2010-01-01 15:44:00,0.01503
2010-01-01 15:44:58,0.017189
2010-01-01 15:46:50,0.015893
2010-01-01 15:50:37,0.016977
2010-01-01 15:52:25,0.015208
2010-01-01 15:56:36,0.016668
2010-01-01 16:00:38,0.014968
2010-01-01 16:01:00,0.01614
2010-01-01 16:01:22,0.015183
2010-01-01 16:10:58,0.016899
2010-01-01 16:11:00,0.019277
2010-01-01 16:13:00,0.017512
2010-01-01 16:22:27,0.015093
2010-01-01 16:30:00,0.016207
2010-01-01 16:31:39,0.016953
2010-01-01 16:32:43,0.017661
2010-01-01 16:33:08,0.015876
2010-01-01 16:39:55,0.016354
2010-01-01 16:40:45,0.014978
2010-01-01 16:41:00,0.015513
2010-01-01 16:46:45,0.015577
2010-01-01 16:47:00,0.017228
2010-01-01 16:48:27,0.01654
2010-01-01 16:54:00,0.015668
2010-01-01 16:56:00,0.015614
2010-01-01 17:02:00,0.015946
2010-01-01 17:02:35,0.01707
2010-01-01 17:03:20,0.017082
2010-01-01 17:05:41,0.017025
2010-01-01 17:14:23,0.015161
2010-01-01 17:16:33,0.016828
2010-01-01 17:18:26,0.015584
2010-01-01 17:19:09,0.01543
2010-01-01 17:25:00,0.015296
2010-01-01 17:26:10,0.015281
2010-01-01 17:31:00,0.015154
2010-01-01 17:35:52,0.017956
2010-01-01 17:43:36,0.015225
2010-01-01 17:52:23,0.016858
2010-01-01 17:59:49,0.01558
2010-01-01 18:04:27,0.01597
2010-01-01 18:11:13,0.01638
2010-01-01 18:12:00,0.015754
2010-01-01 18:21:00,0.016155
2010-01-01 18:38:40,0.015536
2010-01-01 18:46:59,0.014967
2010-01-01 18:58:00,0.016405
2010-01-01 19:00:29,0.163933
2010-01-01 19:04:00,0.017025
2010-01-01 19:11:00,0.016809
2010-01-01 19:11:50,0.016106
2010-01-01 19:12:00,0.015987
2010-01-01 19:15:00,0.016109
2010-01-01 19:16:00,0.016652
2010-01-01 19:18:35,0.017804
2010-01-01 19:18:56,0.016857
2010-01-01 19:19:08,0.017365
2010-01-01 19:19:25,0.015811
2010-01-01 19:20:55,0.01505
2010-01-01 19:21:00,0.016182
2010-01-01 19:21:56,0.017143
2010-01-01 19:25:20,0.015962
2010-01-01 19:30:22,0.016679
2010-01-01 19:34:00,0.016931
2010-01-01 19:40:00,0.015589
2010-01-01 19:41:00,0.015433
2010-01-01 19:48:00,0.015658
2010-01-01 19:50:00,0.015059
2010-01-01 20:01:00,0.015957
2010-01-01 20:05:53,0.017202
2010-01-01 20:06:02,0.015111
2010-01-01 20:15:00,0.015563
2010-01-01 20:16:00,0.015609
2010-01-01 20:16:30,0.015076
2010-01-01 20:17:00,0.015339
2010-01-01 20:30:43,0.01549
2010-01-01 20:30:55,0.016018
2010-01-01 20:35:14,0.015269
2010-01-01 20:49:00,0.015382
2010-01-01 20:50:05,0.016229
2010-01-01 20:51:33,0.015459
2010-01-01 20:58:00,0.017182
2010-01-01 21:03:06,0.015622
2010-01-01 21:05:23,0.014963
2010-01-01 21:05:35,0.015194
2010-01-01 21:11:53,0.015644
2010-01-01 21:27:00,0.015343
2010-01-01 21:28:00,0.01522
2010-01-01 21:32:14,0.017152
2010-01-01 21:34:00,0.016853
2010-01-01 21:37:00,0.015504
2010-01-01 21:40:00,0.256307
2010-01-01 21:42:00,0.015362
2010-01-01 21:44:00,0.015448
2010-01-01 21:46:00,0.016148
2010-01-01 21:48:31,0.015797
2010-01-01 21:56:00,0.050028
2010-01-01 22:04:00,0.055336
2010-01-01 22:18:00,0.039408
2010-01-01 22:28:00,0.015503
2010-01-01 22:32:00,0.018236
2010-01-01 22:35:38,0.015675
2010-01-01 22:36:27,0.01528
2010-01-01 22:38:00,0.015026
2010-01-01 22:42:00,0.015808
2010-01-01 22:52:37,0.016179
2010-01-01 23:00:58,0.015149
2010-01-01 23:02:00,0.015796
2010-01-01 23:03:00,0.015654
2010-01-01 23:05:00,0.015303
2010-01-01 23:17:00,0.016227
2010-01-01 23:25:30,0.016272
2010-01-01 23:27:00,0.015233
2010-01-01 23:28:16,0.015422
2010-01-01 23:33:23,0.015671
2010-01-01 23:35:00,0.017559
2010-01-01 23:37:00,0.016825
2010-01-01 23:45:12,0.015818
2010-01-01 23:46:00,0.015881
2010-01-01 23:50:10,0.015253
2010-01-01 23:54:00,0.017326
2010-01-01 23:59:46,0.015467
2010-01-02 00:05:00,0.01579
2010-01-02 00:06:00,0.016511
2010-01-02 00:11:44,0.016422
2010-01-02 00:15:00,0.015343
2010-01-02 00:15:37,0.015512
2010-01-02 00:16:00,0.01604
2010-01-02 00:21:00,0.015869
2010-01-02 00:22:00,0.016147
2010-01-02 00:26:04,0.017104
2010-01-02 00:31:00,0.016606
2010-01-02 00:39:00,0.016066
2010-01-02 00:43:00,0.016444
2010-01-02 00:44:00,0.017211
2010-01-02 00:46:00,0.015905
2010-01-02 00:46:42,0.016962
2010-01-02 00:56:00,0.017739
2010-01-02 00:56:03,0.016843
2010-01-02 00:58:19,0.017351
2010-01-02 01:02:14,0.015764
2010-01-02 01:03:00,0.017216
2010-01-02 01:19:46,0.016397
2010-01-02 01:28:00,0.01663
2010-01-02 01:34:00,0.015249
2010-01-02 01:39:42,0.018007
2010-01-02 01:42:00,0.015647
2010-01-02 01:43:00,0.015103
2010-01-02 01:44:00,0.015011
2010-01-02 01:49:00,0.016914
2010-01-02 01:50:52,0.015038
2010-01-02 01:52:36,0.017645
2010-01-02 01:55:00,0.015006
2010-01-02 01:57:53,0.015966
2010-01-02 02:05:05,0.015305
2010-01-02 02:19:00,0.015877
2010-01-02 02:29:23,0.016033
2010-01-02 02:42:53,0.017888
2010-01-02 02:48:10,0.017159
2010-01-02 03:07:00,0.016625
2010-01-02 03:23:00,0.015188
2010-01-02 04:29:13,0.016348
2010-01-02 04:52:00,0.017273
2010-01-02 05:41:04,0.017161
2010-01-02 05:53:00,0.016828
2010-01-02 06:05:00,0.017287
2010-01-02 06:57:00,0.016298
2010-01-02 07:21:00,0.136726
2010-01-02 07:51:30,0.017177
2010-01-02 07:57:15,0.015676
2010-01-02 08:15:00,0.016787
2010-01-02 08:17:00,0.015111
2010-01-02 08:21:00,0.016196
2010-01-02 08:22:00,0.017202
2010-01-02 08:24:15,0.015604
2010-01-02 08:53:00,0.015194
2010-01-02 08:57:00,0.017874
2010-01-02 08:57:26,0.015812
2010-01-02 09:21:54,0.015098
2010-01-02 09:33:00,0.016712
2010-01-02 09:39:20,0.016494
2010-01-02 09:42:10,0.014994
2010-01-02 09:44:00,0.017072
2010-01-02 09:49:51,0.017365
2010-01-02 09:59:10,0.018164
2010-01-02 10:01:00,0.016673
2010-01-02 10:06:07,0.015365
2010-01-02 10:14:00,0.015468
2010-01-02 10:15:53,0.015179
2010-01-02 10:28:00,0.015399
2010-01-02 10:31:00,0.015207
2010-01-02 10:32:00,0.015204
2010-01-02 10:45:00,0.014961
2010-01-02 10:48:00,0.016843
2010-01-02 10:57:00,0.015022
2010-01-02 11:00:39,0.138502
2010-01-02 11:05:00,0.016343
2010-01-02 11:06:37,0.016016
2010-01-02 11:11:53,0.016123
2010-01-02 11:21:41,0.015451
2010-01-02 11:22:00,0.015713
2010-01-02 11:27:00,0.016908
2010-01-02 11:27:07,0.01552
2010-01-02 11:29:57,0.016185
2010-01-02 11:37:00,0.015337
2010-01-02 11:39:49,0.015927
2010-01-02 11:44:25,0.016738
2010-01-02 11:47:06,0.015933
2010-01-02 11:51:16,0.017137
2010-01-02 11:54:22,0.015737
2010-01-02 11:57:00,0.015676
2010-01-02 11:57:27,0.015738
2010-01-02 12:00:30,0.015835
2010-01-02 12:01:49,0.015637
2010-01-02 12:02:00,0.016137
2010-01-02 12:03:25,0.017131
2010-01-02 12:07:25,0.016958
2010-01-02 12:08:57,0.016564
2010-01-02 12:10:26,0.015361
2010-01-02 12:13:24,0.015918
2010-01-02 12:20:00,0.017272
2010-01-02 12:22:00,0.017105
2010-01-02 12:26:00,0.015314
2010-01-02 12:29:00,0.015426
2010-01-02 12:29:12,0.015379
2010-01-02 12:31:04,0.015299
2010-01-02 12:34:33,0.016869
2010-01-02 12:38:39,0.016791
2010-01-02 12:42:05,0.015707
2010-01-02 12:48:44,0.016152
2010-01-02 12:52:00,0.01533
2010-01-02 12:53:06,0.016078
2010-01-02 12:53:51,0.01526
2010-01-02 12:58:00,0.015376
2010-01-02 13:00:00,0.015077
2010-01-02 13:03:45,0.015167
2010-01-02 13:04:00,0.015802
2010-01-02 13:06:00,0.01603
2010-01-02 13:09:00,0.015193
2010-01-02 13:10:16,0.01728
2010-01-02 13:11:00,0.015184
2010-01-02 13:14:15,0.016214
2010-01-02 13:16:29,0.015954
2010-01-02 13:17:00,0.016329
2010-01-02 13:18:48,0.016099
2010-01-02 13:20:00,0.016444
2010-01-02 13:23:00,0.016013
2010-01-02 13:26:00,0.015725
2010-01-02 13:27:00,0.016282
2010-01-02 13:32:00,0.015944
2010-01-02 13:34:03,0.015144
2010-01-02 13:38:26,0.015104
2010-01-02 13:39:00,0.017695
2010-01-02 13:41:00,0.016586
2010-01-02 13:44:00,0.015888
2010-01-02 13:45:00,0.016519
2010-01-02 13:47:00,0.015308
2010-01-02 13:47:27,0.015125
2010-01-02 13:49:00,0.014999
2010-01-02 13:50:15,0.016381
2010-01-02 13:52:56,0.015953
2010-01-02 13:55:00,0.015288
2010-01-02 13:55:05,0.016612
2010-01-02 14:17:32,0.016016
2010-01-02 14:20:16,0.017013
2010-01-02 14:23:00,0.015133
2010-01-02 14:23:39,0.015811
2010-01-02 14:25:36,0.015032
2010-01-02 14:37:46,0.017896
2010-01-02 14:38:00,0.015565
2010-01-02 14:38:59,0.016863
2010-01-02 14:54:21,0.016963
2010-01-02 14:56:14,0.016665
2010-01-02 14:59:37,0.015595
2010-01-02 15:10:08,0.015114
2010-01-02 15:11:00,0.016432
2010-01-02 15:15:26,1.452113
2010-01-02 15:16:01,0.93359
2010-01-02 15:17:00,1.230028
2010-01-02 15:17:31,1.036641
2010-01-02 15:17:59,1.291056
2010-01-02 15:19:00,1.019902
2010-01-02 15:20:00,1.34699
2010-01-02 15:22:00,1.421809
2010-01-02 15:22:07,1.713566
2010-01-02 15:23:00,1.141763
2010-01-02 15:23:46,0.015778
2010-01-02 15:26:00,0.017896
2010-01-02 15:27:00,0.01707
2010-01-02 15:29:58,0.015832
2010-01-02 15:36:00,0.016509
2010-01-02 15:40:00,0.016571
2010-01-02 15:41:00,0.017188
2010-01-02 15:47:00,0.046321
2010-01-02 15:52:36,0.015841
2010-01-02 15:56:00,0.015274
2010-01-02 15:57:09,0.015942
2010-01-02 16:01:57,0.015055
2010-01-02 16:03:00,0.015349
2010-01-02 16:05:00,0.015138
2010-01-02 16:08:59,0.015559
2010-01-02 16:14:00,0.016018
2010-01-02 16:17:00,0.016849
2010-01-02 16:21:57,0.015476
2010-01-02 16:24:00,0.016494
2010-01-02 16:24:45,0.017418
2010-01-02 16:25:00,0.015995
2010-01-02 16:32:00,0.016437
2010-01-02 16:34:00,0.015377
2010-01-02 16:41:45,0.016696
2010-01-02 16:43:26,0.015859
2010-01-02 16:44:00,0.015488
2010-01-02 16:46:03,0.015628
2010-01-02 16:48:00,0.017329
2010-01-02 16:53:58,0.017041
2010-01-02 16:56:53,0.015724
2010-01-02 16:57:00,0.015082
2010-01-02 17:02:27,0.018472
2010-01-02 17:07:18,0.015536
2010-01-02 17:10:32,0.0156
2010-01-02 17:11:00,0.016872
2010-01-02 17:12:22,0.017409
2010-01-02 17:30:00,0.01516
2010-01-02 17:33:03,0.015092
2010-01-02 17:39:06,0.016899
2010-01-02 17:45:00,0.014988
2010-01-02 17:46:50,0.017839
2010-01-02 17:57:00,0.016087
2010-01-02 17:58:00,0.015964
2010-01-02 18:01:00,0.017597
2010-01-02 18:03:00,0.016145
2010-01-02 18:04:41,0.015109
2010-01-02 18:06:11,0.016815
2010-01-02 18:13:00,0.015339
2010-01-02 18:18:00,0.016076
2010-01-02 18:19:00,0.015425
2010-01-02 18:20:26,0.015636
2010-01-02 18:24:00,0.016618
2010-01-02 18:27:00,0.015857
2010-01-02 18:32:06,0.015952
2010-01-02 18:41:00,0.017643
2010-01-02 18:42:00,0.017417
2010-01-02 18:47:00,0.016544
2010-01-02 18:51:19,0.016405
2010-01-02 18:52:00,0.016126
2010-01-02 18:52:47,0.016518
2010-01-02 18:52:52,0.016733
2010-01-02 18:55:39,0.015169
2010-01-02 18:56:07,0.016541
2010-01-02 18:58:00,0.017627
2010-01-02 18:58:39,0.016975
2010-01-02 19:07:00,0.015072
2010-01-02 19:09:00,0.016914
2010-01-02 19:13:00,0.016038
2010-01-02 19:15:00,0.018712
2010-01-02 19:16:00,0.018412
2010-01-02 19:19:05,0.016365
2010-01-02 19:21:01,0.015109
2010-01-02 19:25:00,0.016082
2010-01-02 19:26:00,0.016511
2010-01-02 19:27:00,0.015264
2010-01-02 19:30:10,0.01529
2010-01-02 19:31:55,0.017376
2010-01-02 19:32:00,0.015024
2010-01-02 19:40:10,0.018161
2010-01-02 19:40:30,0.015212
2010-01-02 19:44:00,0.016809
2010-01-02 19:45:37,0.015785
2010-01-02 19:49:34,0.015374
2010-01-02 19:52:00,0.016268
2010-01-02 19:52:37,0.015678
2010-01-02 19:55:46,0.01511
2010-01-02 19:56:00,0.016664
2010-01-02 19:57:00,0.018337
2010-01-02 19:58:00,0.015138
2010-01-02 20:06:00,0.015684
2010-01-02 20:08:33,0.015223
2010-01-02 20:11:00,0.017125
2010-01-02 20:18:00,0.01536
2010-01-02 20:22:00,0.01699
2010-01-02 20:24:00,0.017202
2010-01-02 20:27:00,0.016355
2010-01-02 20:27:32,0.016483
2010-01-02 20:35:00,0.015326
2010-01-02 20:37:37,0.016212
2010-01-02 20:39:00,0.017479
2010-01-02 20:42:00,0.015383
2010-01-02 20:42:01,0.01563
2010-01-02 20:48:40,0.017195
2010-01-02 20:52:00,0.016373
2010-01-02 21:00:13,0.016121
2010-01-02 21:02:19,0.017795
2010-01-02 21:03:00,0.017504
2010-01-02 21:06:00,0.015189
2010-01-02 21:07:00,0.017373
2010-01-02 21:08:01,0.015539
2010-01-02 21:10:47,0.015984
2010-01-02 21:12:24,0.015225
2010-01-02 21:14:00,0.015917
2010-01-02 21:16:05,0.016899
2010-01-02 21:19:00,0.015513
2010-01-02 21:20:00,0.016099
2010-01-02 21:23:18,0.016736
2010-01-02 21:27:00,0.015414
2010-01-02 21:29:22,0.015058
2010-01-02 21:32:09,0.017139
2010-01-02 21:36:34,0.016297
2010-01-02 21:38:04,0.015287
2010-01-02 21:38:32,0.015281
2010-01-02 21:41:32,0.016518
2010-01-02 21:43:21,0.016518
2010-01-02 21:43:29,0.015589
2010-01-02 21:43:31,0.015631
2010-01-02 21:50:20,0.017134
2010-01-02 21:51:37,0.015471
2010-01-02 21:57:00,0.018774
2010-01-02 22:01:38,0.017273
2010-01-02 22:03:36,0.01572
2010-01-02 22:06:00,0.016623
2010-01-02 22:09:35,0.017288
2010-01-02 22:11:00,0.01603
2010-01-02 22:13:13,0.015856
2010-01-02 22:15:22,0.017039
2010-01-02 22:16:45,0.017545
2010-01-02 22:22:00,0.016494
2010-01-02 22:25:36,0.015669
2010-01-02 22:26:23,0.016997
2010-01-02 22:26:29,0.016899
2010-01-02 22:31:02,0.016811
2010-01-02 22:31:50,0.015637
2010-01-02 22:32:00,0.015033
2010-01-02 22:32:03,0.017486
2010-01-02 22:36:34,0.0154
2010-01-02 22:38:00,0.015156
2010-01-02 22:38:41,0.015203
2010-01-02 22:39:00,0.01572
2010-01-02 22:39:13,0.015873
2010-01-02 22:40:21,0.016096
2010-01-02 22:42:00,0.017179
2010-01-02 22:43:00,0.015503
2010-01-02 22:45:00,0.016938
2010-01-02 22:45:45,0.015901
2010-01-02 22:46:00,0.015271
2010-01-02 22:50:00,0.014961
2010-01-02 22:50:40,0.017098
2010-01-02 22:56:00,0.016322
2010-01-02 22:59:20,0.017437
2010-01-02 23:01:00,0.016162
2010-01-02 23:01:02,0.016768
2010-01-02 23:05:10,0.016474
2010-01-02 23:08:03,0.017039
2010-01-02 23:11:42,0.01524
2010-01-02 23:13:09,0.016905
2010-01-02 23:15:00,0.016149
2010-01-02 23:17:01,0.015274
2010-01-02 23:18:00,0.016213
2010-01-02 23:19:00,0.016347
2010-01-02 23:20:00,0.015413
2010-01-02 23:20:59,0.017145
2010-01-02 23:23:00,0.016039
2010-01-02 23:25:46,0.015738
2010-01-02 23:28:00,0.018904
2010-01-02 23:35:46,0.016504
2010-01-02 23:37:00,0.017244
2010-01-02 23:39:00,0.015026
2010-01-02 23:39:17,0.015028
2010-01-02 23:45:32,0.016522
2010-01-02 23:52:00,0.016365
2010-01-02 23:57:23,0.015034
2010-01-03 00:04:14,0.016639
2010-01-03 00:16:09,0.015812
2010-01-03 00:19:00,0.015914
2010-01-03 00:25:00,0.018033
2010-01-03 00:26:02,0.015459
2010-01-03 00:28:00,0.017041
2010-01-03 00:32:50,0.016937
2010-01-03 00:36:55,0.016794
2010-01-03 00:38:00,0.015499
2010-01-03 00:40:18,0.017618
2010-01-03 00:43:15,0.015673
2010-01-03 00:45:00,0.017852
2010-01-03 00:45:12,0.015966
2010-01-03 00:54:00,0.017116
2010-01-03 00:54:49,0.015929
2010-01-03 00:57:25,0.015756
2010-01-03 01:00:54,0.016013
2010-01-03 01:08:07,0.015154
2010-01-03 01:08:44,0.016788
2010-01-03 01:09:37,0.016345
2010-01-03 01:12:15,0.017389
2010-01-03 01:15:30,0.015627
2010-01-03 01:19:00,0.016244
2010-01-03 01:25:00,0.016123
2010-01-03 01:26:29,0.017775
2010-01-03 01:29:00,0.016748
2010-01-03 01:32:32,0.016468
2010-01-03 01:38:49,0.016422
2010-01-03 01:48:47,0.017368
2010-01-03 01:52:00,0.01607
2010-01-03 01:53:51,0.01634
2010-01-03 01:58:29,0.016011
2010-01-03 02:00:00,0.015484
2010-01-03 02:04:00,0.015169
2010-01-03 02:05:00,0.017167
2010-01-03 02:20:00,0.017296
2010-01-03 02:22:49,0.015252
2010-01-03 02:32:00,0.015096
2010-01-03 02:33:00,0.016512
2010-01-03 02:33:17,0.017833
2010-01-03 02:40:22,0.016451
2010-01-03 02:49:00,0.015814
2010-01-03 02:54:00,0.015388
2010-01-03 02:54:31,0.016233
2010-01-03 02:56:19,0.01868
2010-01-03 03:00:56,0.015029
2010-01-03 03:01:14,0.015369
2010-01-03 03:08:06,0.016422
2010-01-03 03:09:30,0.015284
2010-01-03 03:10:07,0.015649
2010-01-03 03:13:00,0.016385
2010-01-03 03:14:00,0.01579
2010-01-03 03:16:00,0.016869
2010-01-03 03:28:27,0.015174
2010-01-03 03:29:00,0.015557
2010-01-03 03:37:00,0.015326
2010-01-03 03:40:00,0.015469
2010-01-03 03:47:00,0.01576
2010-01-03 03:49:00,0.016455
2010-01-03 03:52:00,0.016446
2010-01-03 03:58:00,0.016305
2010-01-03 04:02:30,0.017041
2010-01-03 04:03:15,0.016114
2010-01-03 04:12:56,0.016848
2010-01-03 04:16:00,0.019076
2010-01-03 04:25:00,0.015386
2010-01-03 04:46:00,0.01605
2010-01-03 04:46:29,0.016813
2010-01-03 04:47:07,0.015087
2010-01-03 05:10:20,0.016223
2010-01-03 06:02:51,0.023503
2010-01-03 06:42:18,0.016176
2010-01-03 06:52:22,0.016048
2010-01-03 06:57:17,0.018271
2010-01-03 06:58:00,0.016256
2010-01-03 07:03:00,0.015116
2010-01-03 07:22:14,0.015008
2010-01-03 07:51:00,0.016207
2010-01-03 08:26:00,0.015304
2010-01-03 08:26:01,0.018954
2010-01-03 08:33:00,0.017785
2010-01-03 08:43:34,0.015816
2010-01-03 09:02:00,0.015357
2010-01-03 09:10:00,0.015542
