ts,delay
2020-01-01 06:45:00,0.927577
2020-01-01 06:50:00,0.951136
2020-01-01 06:55:00,0.860429
2020-01-01 07:00:00,0.975659
2020-01-01 07:05:00,0.957811
2020-01-01 07:10:00,0.817503
2020-01-01 07:15:00,0.925530
2020-01-01 07:20:00,0.933285
2020-01-01 07:25:00,0.884534
2020-01-01 07:30:00,0.968258
2020-01-01 07:35:00,1.280752
2020-01-01 07:40:00,1.023575
2020-01-01 07:45:00,1.054418
2020-01-01 07:50:00,0.842540
2020-01-01 07:55:00,1.161018
2020-01-01 08:00:00,0.837140
2020-01-01 08:05:00,1.056138
2020-01-01 08:10:00,1.199664
2020-01-01 08:15:00,1.024458
2020-01-01 08:20:00,0.870390
2020-01-01 08:25:00,1.005678
2020-01-01 08:30:00,1.067112
2020-01-01 08:35:00,0.911396
2020-01-01 08:40:00,1.019353
2020-01-01 08:45:00,0.911715
2020-01-01 08:50:00,1.007907
2020-01-01 08:55:00,0.976582
2020-01-01 09:00:00,0.857864
2020-01-01 09:05:00,0.966506
2020-01-01 09:10:00,0.864064
2020-01-01 09:15:00,1.130570
2020-01-01 09:20:00,0.902477
2020-01-01 09:25:00,0.847717
2020-01-01 09:30:00,0.948280
2020-01-01 09:35:00,0.824073
2020-01-01 09:40:00,0.992705
2020-01-01 09:45:00,1.001949
2020-01-01 09:50:00,1.241441
2020-01-01 09:55:00,1.093658
2020-01-01 10:00:00,0.811947
2020-01-01 10:05:00,1.051315
2020-01-01 10:10:00,0.971875
2020-01-01 10:15:00,0.969170
2020-01-01 10:20:00,0.850390
2020-01-01 10:25:00,0.904779
2020-01-01 10:30:00,0.837194
2020-01-01 10:35:00,1.017443
2020-01-01 10:40:00,0.911445
2020-01-01 10:45:00,0.995304
2020-01-01 10:50:00,0.851696
2020-01-01 10:55:00,0.922517
2020-01-01 11:00:00,1.258615
2020-01-01 11:05:00,0.847185
2020-01-01 11:10:00,0.940809
2020-01-01 11:15:00,0.866048
2020-01-01 11:20:00,0.882716
2020-01-01 11:25:00,0.896244
2020-01-01 11:30:00,0.812208
2020-01-01 11:35:00,0.929113
2020-01-01 11:40:00,0.994387
2020-01-01 11:45:00,1.121895
2020-01-01 11:50:00,0.930937
2020-01-01 11:55:00,0.975744
2020-01-01 12:00:00,0.830985
2020-01-01 12:05:00,1.060731
2020-01-01 12:10:00,1.047733
2020-01-01 12:15:00,0.947885
2020-01-01 12:20:00,0.880115
2020-01-01 12:25:00,0.978359
2020-01-01 12:30:00,0.978933
2020-01-01 12:35:00,0.963851
2020-01-01 12:40:00,0.845342
2020-01-01 12:45:00,0.888485
2020-01-01 12:50:00,0.948390
2020-01-01 12:55:00,0.870545
2020-01-01 13:00:00,0.872150
2020-01-01 13:05:00,0.926073
2020-01-01 13:10:00,1.204380
2020-01-01 13:15:00,0.924472
2020-01-01 13:20:00,0.943001
2020-01-01 13:25:00,0.833984
2020-01-01 13:30:00,1.223790
2020-01-01 13:35:00,0.834979
2020-01-01 13:40:00,1.037106
2020-01-01 13:45:00,1.129383
2020-01-01 13:50:00,0.905926
2020-01-01 13:55:00,0.963577
2020-01-01 14:00:00,1.071245
2020-01-01 14:05:00,0.978052
2020-01-01 14:10:00,1.087458
2020-01-01 14:15:00,1.266589
2020-01-01 14:20:00,0.830436
2020-01-01 14:25:00,1.057971
2020-01-01 14:30:00,0.872208
2020-01-01 14:35:00,0.958948
2020-01-01 14:40:00,0.920891
2020-01-01 14:45:00,1.151148
2020-01-01 14:50:00,0.833616
2020-01-01 14:55:00,0.973862
2020-01-01 15:00:00,0.978759
2020-01-01 15:05:00,0.826213
2020-01-01 15:10:00,0.830838
2020-01-01 15:15:00,1.047398
2020-01-01 15:20:00,0.871605
2020-01-01 15:25:00,0.847200
2020-01-01 15:30:00,0.843723
2020-01-01 15:35:00,0.835557
2020-01-01 15:40:00,0.903812
2020-01-01 15:45:00,0.826554
2020-01-01 15:50:00,1.258153
2020-01-01 15:55:00,1.023357
2020-01-01 16:00:00,0.988307
2020-01-01 16:05:00,0.992966
2020-01-01 16:10:00,0.963125
2020-01-01 16:15:00,0.935348
2020-01-01 16:20:00,1.151402
2020-01-01 16:25:00,1.045747
2020-01-01 16:30:00,0.882752
2020-01-01 16:35:00,0.958156
2020-01-01 16:40:00,0.917244
2020-01-01 16:45:00,1.098664
2020-01-01 16:50:00,0.965635
2020-01-01 16:55:00,0.979596
2020-01-01 17:00:00,0.855413
2020-01-01 17:05:00,1.021317
2020-01-01 17:10:00,0.915511
2020-01-01 17:15:00,0.851936
2020-01-01 17:20:00,0.883507
2020-01-01 17:25:00,0.820658
2020-01-01 17:30:00,1.247713
2020-01-01 17:35:00,1.346198
2020-01-01 17:40:00,1.180674
2020-01-01 17:45:00,1.342264
2020-01-01 17:50:00,1.307344
2020-01-01 17:55:00,1.143196
2020-01-01 18:00:00,1.368550
2020-01-01 18:05:00,1.334144
2020-01-01 18:10:00,1.251818
2020-01-01 18:15:00,1.548730
2020-01-01 18:20:00,1.227101
2020-01-01 18:25:00,1.361039
2020-01-01 18:30:00,1.167012
2020-01-01 18:35:00,1.350148
2020-01-01 18:40:00,1.467416
2020-01-01 18:45:00,1.116906
2020-01-01 18:50:00,1.007142
2020-01-01 18:55:00,0.991788
2020-01-01 19:00:00,0.918430
2020-01-01 19:05:00,0.918285
2020-01-01 19:10:00,1.000343
2020-01-01 19:15:00,0.865273
2020-01-01 19:20:00,0.821659
2020-01-01 19:25:00,0.997801
2020-01-01 19:30:00,0.813004
2020-01-01 19:35:00,1.164482
2020-01-01 19:40:00,0.977101
2020-01-01 19:45:00,0.921028
2020-01-01 19:50:00,0.880134
2020-01-01 19:55:00,1.126455
2020-01-01 20:00:00,1.162135
2020-01-01 20:05:00,1.020898
2020-01-01 20:10:00,0.958818
2020-01-01 20:15:00,0.876856
2020-01-01 20:20:00,0.831481
2020-01-01 20:25:00,0.871534
2020-01-01 20:30:00,1.023319
2020-01-01 20:35:00,0.902987
2020-01-01 20:40:00,1.010076
2020-01-01 20:45:00,0.904233
2020-01-01 20:50:00,0.911016
2020-01-01 20:55:00,1.001606
2020-01-01 21:00:00,0.855685
2020-01-01 21:05:00,0.997849
2020-01-01 21:10:00,0.868729
2020-01-01 21:15:00,0.839378
2020-01-01 21:20:00,0.889471
2020-01-01 21:25:00,1.011304
2020-01-01 21:30:00,0.834162
2020-01-01 21:35:00,0.936507
2020-01-01 21:40:00,0.835006
2020-01-01 21:45:00,1.001367
2020-01-01 21:50:00,0.937529
2020-01-01 21:55:00,0.904630
2020-01-01 22:00:00,0.915322
2020-01-01 22:05:00,1.216023
2020-01-01 22:10:00,0.890366
2020-01-01 22:15:00,0.845693
2020-01-01 22:20:00,0.887155
2020-01-01 22:25:00,1.285992
2020-01-01 22:30:00,0.899695
2020-01-01 22:35:00,1.165582
2020-01-01 22:40:00,1.032498
2020-01-01 22:45:00,1.090549
2020-01-01 22:50:00,1.056488
2020-01-01 22:55:00,0.943405
2020-01-01 23:00:00,0.992636
2020-01-01 23:05:00,1.038763
2020-01-01 23:10:00,1.008938
2020-01-01 23:15:00,1.125263
2020-01-01 23:20:00,0.953617
2020-01-01 23:25:00,0.846569
2020-01-01 23:30:00,0.894157
2020-01-01 23:35:00,1.051427
2020-01-01 23:40:00,1.086775
2020-01-01 23:45:00,1.336719
2020-01-01 23:50:00,0.841524
2020-01-01 23:55:00,0.840822
2020-01-02 00:00:00,0.923157
2020-01-02 00:05:00,0.848618
2020-01-02 00:10:00,1.050723
2020-01-02 00:15:00,0.812870
2020-01-02 00:20:00,1.087384
2020-01-02 00:25:00,1.014777
2020-01-02 00:30:00,1.100529
2020-01-02 00:35:00,0.886169
2020-01-02 00:40:00,0.943885
2020-01-02 00:45:00,1.042076
2020-01-02 00:50:00,0.905557
2020-01-02 00:55:00,1.166260
2020-01-02 01:00:00,0.814946
2020-01-02 01:05:00,0.898020
2020-01-02 01:10:00,1.022192
2020-01-02 01:15:00,1.107208
2020-01-02 01:20:00,1.009198
2020-01-02 01:25:00,0.926511
2020-01-02 01:30:00,1.073698
2020-01-02 01:35:00,0.866333
2020-01-02 01:40:00,0.822161
2020-01-02 01:45:00,0.818469
2020-01-02 01:50:00,0.835096
2020-01-02 01:55:00,0.892901
2020-01-02 02:00:00,0.811475
2020-01-02 02:05:00,1.126145
2020-01-02 02:10:00,1.047479
2020-01-02 02:15:00,1.065923
2020-01-02 02:20:00,0.884043
2020-01-02 02:25:00,0.871958
2020-01-02 02:30:00,1.023216
2020-01-02 02:35:00,1.086743
2020-01-02 02:40:00,0.858374
2020-01-02 02:45:00,1.214273
2020-01-02 02:50:00,0.846767
2020-01-02 02:55:00,0.889610
2020-01-02 03:00:00,0.889876
2020-01-02 03:05:00,0.918156
2020-01-02 03:10:00,0.965014
2020-01-02 03:15:00,0.856281
2020-01-02 03:20:00,0.948947
2020-01-02 03:25:00,0.935858
2020-01-02 03:30:00,0.861354
2020-01-02 03:35:00,0.992010
2020-01-02 03:40:00,0.960187
2020-01-02 03:45:00,0.831312
2020-01-02 03:50:00,1.057289
2020-01-02 03:55:00,0.995059
2020-01-02 04:00:00,0.815957
2020-01-02 04:05:00,0.934358
2020-01-02 04:10:00,0.951862
2020-01-02 04:15:00,0.933223
2020-01-02 04:20:00,0.815494
2020-01-02 04:25:00,0.917624
2020-01-02 04:30:00,0.922532
2020-01-02 04:35:00,0.815996
2020-01-02 04:40:00,0.822814
2020-01-02 04:45:00,0.929339
2020-01-02 04:50:00,0.897303
2020-01-02 04:55:00,0.834988
2020-01-02 05:00:00,0.875323
2020-01-02 05:05:00,0.962911
2020-01-02 05:10:00,1.014829
2020-01-02 05:15:00,0.831159
2020-01-02 05:20:00,0.927095
2020-01-02 05:25:00,0.894753
2020-01-02 05:30:00,0.913663
2020-01-02 05:35:00,1.084623
2020-01-02 05:40:00,0.975664
2020-01-02 05:45:00,0.814650
2020-01-02 05:50:00,0.887513
2020-01-02 05:55:00,1.153438
2020-01-02 06:00:00,0.844705
2020-01-02 06:05:00,0.854491
2020-01-02 06:10:00,0.833739
2020-01-02 06:15:00,0.938071
2020-01-02 06:20:00,0.926827
2020-01-02 06:25:00,0.899876
2020-01-02 06:30:00,1.001381
2020-01-02 06:35:00,1.097845
2020-01-02 06:40:00,0.838582
2020-01-02 06:45:00,1.099212
2020-01-02 06:50:00,1.039651
2020-01-02 06:55:00,1.038673
2020-01-02 07:00:00,0.841817
2020-01-02 07:05:00,1.132220
2020-01-02 07:10:00,0.906026
2020-01-02 07:15:00,0.911435
2020-01-02 07:20:00,0.947702
2020-01-02 07:25:00,0.895069
2020-01-02 07:30:00,0.935130
2020-01-02 07:35:00,0.842713
2020-01-02 07:40:00,0.935626
2020-01-02 07:45:00,0.872239
2020-01-02 07:50:00,0.850552
2020-01-02 07:55:00,1.047657
2020-01-02 08:00:00,0.922110
2020-01-02 08:05:00,0.893979
2020-01-02 08:10:00,0.925003
2020-01-02 08:15:00,1.036543
2020-01-02 08:20:00,1.109113
2020-01-02 08:25:00,0.925544
2020-01-02 08:30:00,1.055741
2020-01-02 08:35:00,0.989774
2020-01-02 08:40:00,1.009798
2020-01-02 08:45:00,1.233139
2020-01-02 08:50:00,0.848345
2020-01-02 08:55:00,1.280323
2020-01-02 09:00:00,0.913833
2020-01-02 09:05:00,1.024427
2020-01-02 09:10:00,1.049723
2020-01-02 09:15:00,0.890128
2020-01-02 09:20:00,1.048147
2020-01-02 09:25:00,1.050418
2020-01-02 09:30:00,0.896716
2020-01-02 09:35:00,1.235885
2020-01-02 09:40:00,1.022139
2020-01-02 09:45:00,0.848465
2020-01-02 09:50:00,1.080886
2020-01-02 09:55:00,0.892546
2020-01-02 10:00:00,0.976292
2020-01-02 10:05:00,1.092095
2020-01-02 10:10:00,0.836634
2020-01-02 10:15:00,1.037395
2020-01-02 10:20:00,0.887618
2020-01-02 10:25:00,1.076996
2020-01-02 10:30:00,1.000013
2020-01-02 10:35:00,0.959718
2020-01-02 10:40:00,1.301141
2020-01-02 10:45:00,0.955562
2020-01-02 10:50:00,0.836086
2020-01-02 10:55:00,1.168462
2020-01-02 11:00:00,0.830966
2020-01-02 11:05:00,0.954092
2020-01-02 11:10:00,0.856589
2020-01-02 11:15:00,0.983453
2020-01-02 11:20:00,0.909012
2020-01-02 11:25:00,0.992867
2020-01-02 11:30:00,0.934859
2020-01-02 11:35:00,1.157950
2020-01-02 11:40:00,0.852083
2020-01-02 11:45:00,1.001574
2020-01-02 11:50:00,0.974611
2020-01-02 11:55:00,0.861848
2020-01-02 12:00:00,0.902234
2020-01-02 12:05:00,0.984001
2020-01-02 12:10:00,0.859139
2020-01-02 12:15:00,0.983444
2020-01-02 12:20:00,0.836559
2020-01-02 12:25:00,0.858185
2020-01-02 12:30:00,1.185374
2020-01-02 12:35:00,0.816454
2020-01-02 12:40:00,0.858556
2020-01-02 12:45:00,0.889196
2020-01-02 12:50:00,0.844266
2020-01-02 12:55:00,0.842738
2020-01-02 13:00:00,1.120978
2020-01-02 13:05:00,0.947928
2020-01-02 13:10:00,0.964128
2020-01-02 13:15:00,0.939990
2020-01-02 13:20:00,0.881276
2020-01-02 13:25:00,0.949312
2020-01-02 13:30:00,0.930289
2020-01-02 13:35:00,0.847338
2020-01-02 13:40:00,0.845786
2020-01-02 13:45:00,1.089358
2020-01-02 13:50:00,0.868072
2020-01-02 13:55:00,1.107002
2020-01-02 14:00:00,0.995210
2020-01-02 14:05:00,0.844466
2020-01-02 14:10:00,1.022938
2020-01-02 14:15:00,0.927174
2020-01-02 14:20:00,0.943771
2020-01-02 14:25:00,0.850057
2020-01-02 14:30:00,0.834634
2020-01-02 14:35:00,0.970050
2020-01-02 14:40:00,1.035617
2020-01-02 14:45:00,0.938468
2020-01-02 14:50:00,1.165046
2020-01-02 14:55:00,1.155401
2020-01-02 15:00:00,0.858843
2020-01-02 15:05:00,0.852747
2020-01-02 15:10:00,0.856795
2020-01-02 15:15:00,0.913187
2020-01-02 15:20:00,0.913736
2020-01-02 15:25:00,1.252651
2020-01-02 15:30:00,1.099818
2020-01-02 15:35:00,0.912813
2020-01-02 15:40:00,1.032985
2020-01-02 15:45:00,0.860209
2020-01-02 15:50:00,0.842290
2020-01-02 15:55:00,0.863959
2020-01-02 16:00:00,1.009774
2020-01-02 16:05:00,0.938834
2020-01-02 16:10:00,0.910414
2020-01-02 16:15:00,0.897567
2020-01-02 16:20:00,1.028590
2020-01-02 16:25:00,1.236191
2020-01-02 16:30:00,0.927390
2020-01-02 16:35:00,0.820207
2020-01-02 16:40:00,0.989836
2020-01-02 16:45:00,0.860604
2020-01-02 16:50:00,0.859280
2020-01-02 16:55:00,1.061062
2020-01-02 17:00:00,0.885576
2020-01-02 17:05:00,0.858504
2020-01-02 17:10:00,0.872518
2020-01-02 17:15:00,0.895388
2020-01-02 17:20:00,0.834222
2020-01-02 17:25:00,0.909932
2020-01-02 17:30:00,1.009484
2020-01-02 17:35:00,1.048047
2020-01-02 17:40:00,2.431646
2020-01-02 17:45:00,2.553649
2020-01-02 17:50:00,2.472128
2020-01-02 17:55:00,2.456975
2020-01-02 18:00:00,2.725987
2020-01-02 18:05:00,2.495525
2020-01-02 18:10:00,2.462461
2020-01-02 18:15:00,2.663282
2020-01-02 18:20:00,2.481845
2020-01-02 18:25:00,2.528542
2020-01-02 18:30:00,2.652910
2020-01-02 18:35:00,2.419553
2020-01-02 18:40:00,2.864207
2020-01-02 18:45:00,2.923844
2020-01-02 18:50:00,2.495358
2020-01-02 18:55:00,0.888759
2020-01-02 19:00:00,1.180571
2020-01-02 19:05:00,1.026474
2020-01-02 19:10:00,1.092324
2020-01-02 19:15:00,1.038941
2020-01-02 19:20:00,1.027681
2020-01-02 19:25:00,0.844844
2020-01-02 19:30:00,0.917809
2020-01-02 19:35:00,0.827429
2020-01-02 19:40:00,1.082852
2020-01-02 19:45:00,1.091600
2020-01-02 19:50:00,0.891444
2020-01-02 19:55:00,0.862807
2020-01-02 20:00:00,1.272973
2020-01-02 20:05:00,0.919894
2020-01-02 20:10:00,1.117754
2020-01-02 20:15:00,1.139464
2020-01-02 20:20:00,0.909857
2020-01-02 20:25:00,1.155339
2020-01-02 20:30:00,0.920138
2020-01-02 20:35:00,1.086740
2020-01-02 20:40:00,0.940744
2020-01-02 20:45:00,1.348004
2020-01-02 20:50:00,0.841391
2020-01-02 20:55:00,0.900987
2020-01-02 21:00:00,0.904006
2020-01-02 21:05:00,1.111270
2020-01-02 21:10:00,0.945414
2020-01-02 21:15:00,0.833962
2020-01-02 21:20:00,0.898436
2020-01-02 21:25:00,1.105245
2020-01-02 21:30:00,0.949293
2020-01-02 21:35:00,0.898741
2020-01-02 21:40:00,1.009103
2020-01-02 21:45:00,1.274228
2020-01-02 21:50:00,1.022433
2020-01-02 21:55:00,0.907783
2020-01-02 22:00:00,1.003108
2020-01-02 22:05:00,0.841367
2020-01-02 22:10:00,0.856926
2020-01-02 22:15:00,1.135261
2020-01-02 22:20:00,0.978161
2020-01-02 22:25:00,0.997153
2020-01-02 22:30:00,1.027937
2020-01-02 22:35:00,0.895064
2020-01-02 22:40:00,1.103064
2020-01-02 22:45:00,1.214774
2020-01-02 22:50:00,0.829073
2020-01-02 22:55:00,0.919004
2020-01-02 23:00:00,0.828896
2020-01-02 23:05:00,1.045045
2020-01-02 23:10:00,0.932162
2020-01-02 23:15:00,0.984228
2020-01-02 23:20:00,1.102370
2020-01-02 23:25:00,0.933578
2020-01-02 23:30:00,0.886700
2020-01-02 23:35:00,0.897782
2020-01-02 23:40:00,0.906422
2020-01-02 23:45:00,0.928544
2020-01-02 23:50:00,0.819273
2020-01-02 23:55:00,0.871577
2020-01-03 00:00:00,0.954123
2020-01-03 00:05:00,1.014279
2020-01-03 00:10:00,0.873458
2020-01-03 00:15:00,0.895506
2020-01-03 00:20:00,0.890756
2020-01-03 00:25:00,0.951408
2020-01-03 00:30:00,0.845922
2020-01-03 00:35:00,0.897469
2020-01-03 00:40:00,1.153982
2020-01-03 00:45:00,0.883619
2020-01-03 00:50:00,1.134215
2020-01-03 00:55:00,0.894827
2020-01-03 01:00:00,0.893166
2020-01-03 01:05:00,0.872118
2020-01-03 01:10:00,1.036300
2020-01-03 01:15:00,0.980058
2020-01-03 01:20:00,1.160832
2020-01-03 01:25:00,1.054470
2020-01-03 01:30:00,0.879353
2020-01-03 01:35:00,0.817745
2020-01-03 01:40:00,0.989523
2020-01-03 01:45:00,1.045176
2020-01-03 01:50:00,1.030875
2020-01-03 01:55:00,0.991834
2020-01-03 02:00:00,0.926713
2020-01-03 02:05:00,1.153136
2020-01-03 02:10:00,0.908723
2020-01-03 02:15:00,0.963454
2020-01-03 02:20:00,1.054051
2020-01-03 02:25:00,1.110967
2020-01-03 02:30:00,0.929532
2020-01-03 02:35:00,0.932598
2020-01-03 02:40:00,0.860654
2020-01-03 02:45:00,0.826848
2020-01-03 02:50:00,1.042276
2020-01-03 02:55:00,1.421586
2020-01-03 03:00:00,0.888614
2020-01-03 03:05:00,1.080869
2020-01-03 03:10:00,0.892252
2020-01-03 03:15:00,0.894507
2020-01-03 03:20:00,0.838941
2020-01-03 03:25:00,0.872325
2020-01-03 03:30:00,0.922921
2020-01-03 03:35:00,0.866804
2020-01-03 03:40:00,0.857660
2020-01-03 03:45:00,0.905563
2020-01-03 03:50:00,0.928996
2020-01-03 03:55:00,0.843721
2020-01-03 04:00:00,0.870386
2020-01-03 04:05:00,1.022550
2020-01-03 04:10:00,0.963267
2020-01-03 04:15:00,0.913426
2020-01-03 04:20:00,0.961443
2020-01-03 04:25:00,0.975843
2020-01-03 04:30:00,0.864002
2020-01-03 04:35:00,0.813427
2020-01-03 04:40:00,1.238999
2020-01-03 04:45:00,0.838607
2020-01-03 04:50:00,0.985531
2020-01-03 04:55:00,0.843032
2020-01-03 05:00:00,0.916978
2020-01-03 05:05:00,0.973304
2020-01-03 05:10:00,0.849209
2020-01-03 05:15:00,1.136979
2020-01-03 05:20:00,0.902830
2020-01-03 05:25:00,0.948574
2020-01-03 05:30:00,1.081303
2020-01-03 05:35:00,0.944030
2020-01-03 05:40:00,0.843646
2020-01-03 05:45:00,1.079829
2020-01-03 05:50:00,0.980607
2020-01-03 05:55:00,1.306355
2020-01-03 06:00:00,1.171132
2020-01-03 06:05:00,0.824669
2020-01-03 06:10:00,0.922295
2020-01-03 06:15:00,1.091483
2020-01-03 06:20:00,0.823956
2020-01-03 06:25:00,0.985297
2020-01-03 06:30:00,1.052195
2020-01-03 06:35:00,1.019451
2020-01-03 06:40:00,0.937115
2020-01-03 06:45:00,1.019878
2020-01-03 06:50:00,0.831041
2020-01-03 06:55:00,0.863153
2020-01-03 07:00:00,1.002138
2020-01-03 07:05:00,0.949693
2020-01-03 07:10:00,0.831814
2020-01-03 07:15:00,0.893562
2020-01-03 07:20:00,0.868720
2020-01-03 07:25:00,1.105817
2020-01-03 07:30:00,0.880917
2020-01-03 07:35:00,1.126234
2020-01-03 07:40:00,0.991401
2020-01-03 07:45:00,0.824393
2020-01-03 07:50:00,0.830761
2020-01-03 07:55:00,1.073075
2020-01-03 08:00:00,0.820266
2020-01-03 08:05:00,0.848783
2020-01-03 08:10:00,0.891687
2020-01-03 08:15:00,0.949669
2020-01-03 08:20:00,0.897489
2020-01-03 08:25:00,1.104628
2020-01-03 08:30:00,0.864601
2020-01-03 08:35:00,0.908185
2020-01-03 08:40:00,1.149427
2020-01-03 08:45:00,1.109681
2020-01-03 08:50:00,1.022082
2020-01-03 08:55:00,0.976007
2020-01-03 09:00:00,1.003584
2020-01-03 09:05:00,0.913206
2020-01-03 09:10:00,1.146405
2020-01-03 09:15:00,0.922268
2020-01-03 09:20:00,0.897618
2020-01-03 09:25:00,0.883155
2020-01-03 09:30:00,0.889216
2020-01-03 09:35:00,0.992505
2020-01-03 09:40:00,0.831421
2020-01-03 09:45:00,1.180426
2020-01-03 09:50:00,0.841216
2020-01-03 09:55:00,0.929983
2020-01-03 10:00:00,0.898822
2020-01-03 10:05:00,1.032094
2020-01-03 10:10:00,1.195290
2020-01-03 10:15:00,0.852097
2020-01-03 10:20:00,0.822953
2020-01-03 10:25:00,0.899608
2020-01-03 10:30:00,1.043289
2020-01-03 10:35:00,1.026358
2020-01-03 10:40:00,1.055649
2020-01-03 10:45:00,0.823730
2020-01-03 10:50:00,1.103667
2020-01-03 10:55:00,1.040219
2020-01-03 11:00:00,0.858098
2020-01-03 11:05:00,0.960155
2020-01-03 11:10:00,1.138043
2020-01-03 11:15:00,0.970570
2020-01-03 11:20:00,1.010433
2020-01-03 11:25:00,1.086440
2020-01-03 11:30:00,0.964938
2020-01-03 11:35:00,0.950662
2020-01-03 11:40:00,0.927083
2020-01-03 11:45:00,0.888963
2020-01-03 11:50:00,1.012140
2020-01-03 11:55:00,0.870104
2020-01-03 12:00:00,0.989158
2020-01-03 12:05:00,0.955380
2020-01-03 12:10:00,0.899930
2020-01-03 12:15:00,1.171979
2020-01-03 12:20:00,0.825741
2020-01-03 12:25:00,0.992283
2020-01-03 12:30:00,0.913825
2020-01-03 12:35:00,0.828770
2020-01-03 12:40:00,0.908638
2020-01-03 12:45:00,1.040489
2020-01-03 12:50:00,0.940383
2020-01-03 12:55:00,1.165207
2020-01-03 13:00:00,1.026449
2020-01-03 13:05:00,0.895110
2020-01-03 13:10:00,1.269608
2020-01-03 13:15:00,0.875670
2020-01-03 13:20:00,0.950233
2020-01-03 13:25:00,0.911564
2020-01-03 13:30:00,0.932466
2020-01-03 13:35:00,0.951287
2020-01-03 13:40:00,0.985668
2020-01-03 13:45:00,0.903203
2020-01-03 13:50:00,1.041548
2020-01-03 13:55:00,0.961824
2020-01-03 14:00:00,1.060624
2020-01-03 14:05:00,0.878259
2020-01-03 14:10:00,1.216457
2020-01-03 14:15:00,0.945082
2020-01-03 14:20:00,0.918959
2020-01-03 14:25:00,1.255808
2020-01-03 14:30:00,1.198376
2020-01-03 14:35:00,1.105964
2020-01-03 14:40:00,1.143984
2020-01-03 14:45:00,0.930280
2020-01-03 14:50:00,0.952607
2020-01-03 14:55:00,0.951450
2020-01-03 15:00:00,0.839524
2020-01-03 15:05:00,1.027559
2020-01-03 15:10:00,0.945562
2020-01-03 15:15:00,0.948278
2020-01-03 15:20:00,0.872473
2020-01-03 15:25:00,1.136520
2020-01-03 15:30:00,0.944536
2020-01-03 15:35:00,0.883459
2020-01-03 15:40:00,1.142280
2020-01-03 15:45:00,0.891791
2020-01-03 15:50:00,0.909750
2020-01-03 15:55:00,0.883207
2020-01-03 16:00:00,0.911841
2020-01-03 16:05:00,0.830109
2020-01-03 16:10:00,0.946414
2020-01-03 16:15:00,0.962480
2020-01-03 16:20:00,0.966486
2020-01-03 16:25:00,0.841668
2020-01-03 16:30:00,0.844026
2020-01-03 16:35:00,0.815398
2020-01-03 16:40:00,1.088678
